myo,pi,power,displacement_nm,time_on_ms,force
S217A,0mM-Pi,1.5-W,54.15827329,126,2.1663309316
S217A,0mM-Pi,1.5-W,44.8153826,133,1.792615304
S217A,0mM-Pi,1.5-W,2.647068862,139,0.10588275448
S217A,0mM-Pi,1.5-W,0.956923683,149.2,0.03827694732
S217A,0mM-Pi,1.5-W,3.291403669,136.2,0.13165614676
S217A,0mM-Pi,1.5-W,41.946744,148,1.67786976
S217A,0mM-Pi,1.5-W,57.72494258,135.2,2.3089977032
S217A,0mM-Pi,1.5-W,45.2687088,219.8,1.810748352
S217A,0mM-Pi,1.5-W,7.546839578,135.4,0.30187358312
S217A,0mM-Pi,1.5-W,96.40518082,184.2,3.8562072328
S217A,0mM-Pi,1.5-W,0.388054088,136.8,0.01552216352
S217A,0mM-Pi,1.5-W,13.84522653,144.2,0.5538090612
S217A,0mM-Pi,1.5-W,38.23910352,165.6,1.5295641408
S217A,0mM-Pi,1.5-W,28.38317958,157.6,1.1353271832
S217A,0mM-Pi,1.5-W,24.159156,155.8,0.96636624
S217A,0mM-Pi,1.5-W,53.5172123,453.8,2.140688492
S217A,0mM-Pi,1.5-W,16.42945041,175.8,0.6571780164
S217A,0mM-Pi,1.5-W,43.4293468,182.6,1.737173872
S217A,0mM-Pi,1.5-W,10.77831379,169.4,0.4311325516
S217A,0mM-Pi,1.5-W,55.6724595,210,2.22689838
S217A,0mM-Pi,1.5-W,28.35434,452.4,1.1341736
S217A,0mM-Pi,1.5-W,22.27100181,155.2,0.8908400724
S217A,0mM-Pi,1.5-W,33.65927795,155.4,1.346371118
S217A,0mM-Pi,1.5-W,35.376726,178.6,1.41506904
S217A,0mM-Pi,1.5-W,69.12760723,148,2.7651042892
S217A,0mM-Pi,1.5-W,38.57326083,158.6,1.5429304332
S217A,0mM-Pi,1.5-W,54.20195223,481.8,2.1680780892
S217A,0mM-Pi,1.5-W,50.2310806,210.8,2.009243224
S217A,0mM-Pi,1.5-W,14.56425998,173.2,0.5825703992
S217A,0mM-Pi,1.5-W,95.47604257,171.2,3.8190417028
S217A,0mM-Pi,1.5-W,78.34299667,307,3.1337198668
S217A,0mM-Pi,1.5-W,42.14955924,178.6,1.6859823696
S217A,0mM-Pi,1.5-W,28.9810286,301.8,1.159241144
S217A,0mM-Pi,1.5-W,3.389442635,201.6,0.1355777054
S217A,0mM-Pi,1.5-W,47.20950539,275,1.8883802156
S217A,0mM-Pi,1.5-W,43.582119,1311.4,1.74328476
S217A,0mM-Pi,1.5-W,41.732124,596.4,1.66928496
S217A,0mM-Pi,1.5-W,6.948408799,209.6,0.27793635196
S217A,0mM-Pi,1.5-W,36.773373,902.2,1.47093492
S217A,0mM-Pi,1.5-W,33.19851599,315,1.3279406396
S217A,0mM-Pi,1.5-W,79.665376,214.4,3.18661504
S217A,0mM-Pi,1.5-W,36.306942,502,1.45227768
S217A,0mM-Pi,1.5-W,48.02897925,336.8,1.92115917
S217A,0mM-Pi,1.5-W,83.91468308,681,3.3565873232
S217A,0mM-Pi,1.5-W,33.7911119,217.2,1.351644476
S217A,0mM-Pi,1.5-W,27.91957592,220.4,1.1167830368
S217A,0mM-Pi,1.5-W,152.7125123,440.2,6.108500492
S217A,0mM-Pi,1.5-W,32.24298,225.2,1.2897192
S217A,0mM-Pi,1.5-W,53.425386,254.4,2.13701544
S217A,0mM-Pi,1.5-W,57.614886,238.2,2.30459544
S217A,0mM-Pi,1.5-W,45.4125875,544,1.8165035
S217A,0mM-Pi,1.5-W,54.54606086,244.6,2.1818424344
S217A,0mM-Pi,1.5-W,80.29267002,241.2,3.2117068008
S217A,0mM-Pi,1.5-W,54.304824,3095.2,2.17219296
S217A,0mM-Pi,1.5-W,67.36646175,409.4,2.69465847
S217A,0mM-Pi,1.5-W,15.43272835,276,0.617309134
S217A,0mM-Pi,1.5-W,37.21214448,308.8,1.4884857792
S217A,0mM-Pi,1.5-W,27.213669,251,1.08854676
S217A,0mM-Pi,1.5-W,56.504595,304.4,2.2601838
S217A,0mM-Pi,1.5-W,36.60251,286.4,1.4641004
S217A,0mM-Pi,1.5-W,20.399337,502.2,0.81597348
S217A,0mM-Pi,1.5-W,47.452482,402.4,1.89809928
S217A,0mM-Pi,1.5-W,55.30157861,566.2,2.2120631444
S217A,0mM-Pi,1.5-W,23.1924252,320.6,0.927697008
S217A,0mM-Pi,1.5-W,75.14868519,322,3.0059474076
S217A,0mM-Pi,1.5-W,10.588704,1006.8,0.42354816
S217A,0mM-Pi,1.5-W,78.12552096,355.6,3.1250208384
S217A,0mM-Pi,1.5-W,73.72106019,351.6,2.9488424076
S217A,0mM-Pi,1.5-W,28.28633782,642.8,1.1314535128
S217A,0mM-Pi,1.5-W,32.05900375,601.6,1.28236015
S217A,0mM-Pi,1.5-W,42.690368,642.8,1.70761472
S217A,0mM-Pi,1.5-W,76.43853,378.4,3.0575412
S217A,0mM-Pi,1.5-W,28.06626815,878.4,1.122650726
S217A,0mM-Pi,1.5-W,75.71198831,829.2,3.0284795324
S217A,0mM-Pi,1.5-W,37.28497147,665.2,1.4913988588
S217A,0mM-Pi,1.5-W,36.15328106,419.8,1.4461312424
S217A,0mM-Pi,1.5-W,53.362274,481.8,2.13449096
S217A,0mM-Pi,1.5-W,17.18384305,707,0.687353722
S217A,0mM-Pi,1.5-W,6.253683188,582.4,0.25014732752
S217A,0mM-Pi,1.5-W,47.15336337,563.6,1.8861345348
S217A,0mM-Pi,1.5-W,41.279217,1502.2,1.65116868
S217A,0mM-Pi,1.5-W,21.4733505,503.4,0.85893402
S217A,0mM-Pi,1.5-W,28.862043,705.6,1.15448172
S217A,0mM-Pi,1.5-W,83.43545295,541.4,3.337418118
S217A,0mM-Pi,1.5-W,57.72858,637.2,2.3091432
S217A,0mM-Pi,1.5-W,43.70529731,1096.2,1.7482118924
S217A,0mM-Pi,1.5-W,15.86960197,1785.2,0.6347840788
S217A,0mM-Pi,1.5-W,45.001845,1816.4,1.8000738
S217A,0mM-Pi,1.5-W,26.523798,910.6,1.06095192
S217A,0mM-Pi,1.5-W,23.1768285,801.6,0.92707314
S217A,0mM-Pi,1.5-W,37.54901015,1109.6,1.501960406
S217A,0mM-Pi,1.5-W,56.480487,1008.8,2.25921948
S217A,0mM-Pi,1.5-W,46.22229736,1251,1.8488918944
S217A,0mM-Pi,1.5-W,48.02637,1701.6,1.9210548
S217A,0mM-Pi,1.5-W,39.49377442,1618.6,1.5797509768
S217A,0mM-Pi,1.5-W,59.156475,1225.6,2.366259
S217A,0mM-Pi,1.5-W,37.43998728,1278,1.4975994912
S217A,0mM-Pi,1.5-W,43.69494519,1539.4,1.7477978076
S217A,0mM-Pi,1.5-W,7.541541,1757.6,0.30166164
S217A,0mM-Pi,1.5-W,49.38385748,2385,1.9753542992
S217A,0mM-Pi,1.5-W,24.810856,9591,0.99243424
S217A,30mM-Pi,1.5-W,6.285140142,103.6,0.25140560568
S217A,30mM-Pi,1.5-W,79.60002074,27.6,3.1840008296
S217A,30mM-Pi,1.5-W,18.72207144,40,0.7488828576
S217A,30mM-Pi,1.5-W,67.29383497,73.4,2.6917533988
S217A,30mM-Pi,1.5-W,25.53548588,12,1.0214194352
S217A,30mM-Pi,1.5-W,51.9452471,50.6,2.077809884
S217A,30mM-Pi,1.5-W,18.64883675,71.6,0.74595347
S217A,30mM-Pi,1.5-W,10.1474835,900.4,0.40589934
S217A,30mM-Pi,1.5-W,38.04757819,51.4,1.5219031276
S217A,30mM-Pi,1.5-W,21.54077796,191.4,0.8616311184
S217A,30mM-Pi,1.5-W,41.15766879,187,1.6463067516
S217A,30mM-Pi,1.5-W,30.89993083,279.4,1.2359972332
S217A,30mM-Pi,1.5-W,79.23132055,103.2,3.169252822
S217A,30mM-Pi,1.5-W,55.96987017,8.8,2.2387948068
S217A,30mM-Pi,1.5-W,16.43394173,36.2,0.6573576692
S217A,30mM-Pi,1.5-W,32.8998428,65.8,1.315993712
S217A,30mM-Pi,1.5-W,67.05778505,22.4,2.682311402
S217A,30mM-Pi,1.5-W,25.15221898,40,1.0060887592
S217A,30mM-Pi,1.5-W,56.16499701,41.6,2.2465998804
S217A,30mM-Pi,1.5-W,36.80419871,119.8,1.4721679484
S217A,30mM-Pi,1.5-W,38.85503975,67.2,1.55420159
S217A,30mM-Pi,1.5-W,46.09651529,350.6,1.8438606116
S217A,30mM-Pi,1.5-W,18.60255188,18,0.7441020752
S217A,30mM-Pi,1.5-W,60.30356738,26.2,2.4121426952
S217A,30mM-Pi,1.5-W,31.23339767,17.8,1.2493359068
S217A,30mM-Pi,1.5-W,43.61716045,28.8,1.744686418
S217A,30mM-Pi,1.5-W,33.77230432,102.8,1.3508921728
S217A,30mM-Pi,1.5-W,12.98484211,13.8,0.5193936844
S217A,30mM-Pi,1.5-W,42.91832477,97.2,1.7167329908
S217A,30mM-Pi,1.5-W,42.91289461,95.8,1.7165157844
S217A,30mM-Pi,1.5-W,33.49098091,15.2,1.3396392364
S217A,30mM-Pi,1.5-W,34.572146,108.4,1.38288584
S217A,30mM-Pi,1.5-W,49.52783791,15,1.9811135164
S217A,30mM-Pi,1.5-W,31.45539444,126.8,1.2582157776
S217A,30mM-Pi,1.5-W,16.44936214,187,0.6579744856
S217A,30mM-Pi,1.5-W,42.46463773,231.8,1.6985855092
S217A,30mM-Pi,1.5-W,92.37478151,55.8,3.6949912604
S217A,30mM-Pi,1.5-W,28.295393,51.8,1.13181572
S217A,30mM-Pi,1.5-W,55.67910981,88,2.2271643924
S217A,30mM-Pi,1.5-W,36.48561743,139,1.4594246972
S217A,30mM-Pi,1.5-W,18.145533,249.2,0.72582132
S217A,30mM-Pi,1.5-W,53.4322328,24.2,2.137289312
S217A,30mM-Pi,1.5-W,9.787526887,80,0.39150107548
S217A,30mM-Pi,1.5-W,73.91017272,17.6,2.9564069088
S217A,30mM-Pi,1.5-W,25.268859,28.6,1.01075436
S217A,30mM-Pi,1.5-W,19.06651558,31.4,0.7626606232
S217A,30mM-Pi,1.5-W,50.44147554,185.2,2.0176590216
S217A,30mM-Pi,1.5-W,17.84054475,51.8,0.71362179
S217A,30mM-Pi,1.5-W,35.80858167,43.6,1.4323432668
S217A,30mM-Pi,1.5-W,60.20145897,66.8,2.4080583588
S217A,30mM-Pi,1.5-W,29.96180717,93.8,1.1984722868
S217A,30mM-Pi,1.5-W,54.02971502,117.8,2.1611886008
S217A,30mM-Pi,1.5-W,31.17608521,44.4,1.2470434084
S217A,30mM-Pi,1.5-W,27.14437001,42.8,1.0857748004
S217A,30mM-Pi,1.5-W,39.0844629,41.8,1.563378516
S217A,30mM-Pi,1.5-W,51.80657046,21,2.0722628184
S217A,30mM-Pi,1.5-W,36.71891592,90.2,1.4687566368
S217A,30mM-Pi,1.5-W,66.62877199,14.8,2.6651508796
S217A,30mM-Pi,1.5-W,13.93373264,66.8,0.5573493056
S217A,30mM-Pi,1.5-W,37.96017333,25.8,1.5184069332
S217A,30mM-Pi,1.5-W,41.36902158,169,1.6547608632
S217A,30mM-Pi,1.5-W,35.91977924,325.6,1.4367911696
S217A,30mM-Pi,1.5-W,36.896706,63.4,1.47586824
S217A,30mM-Pi,1.5-W,22.73280462,53.8,0.9093121848
S217A,30mM-Pi,1.5-W,36.75767244,24.2,1.4703068976
S217A,30mM-Pi,1.5-W,55.96676673,35,2.2386706692
S217A,30mM-Pi,1.5-W,43.325043,33.4,1.73300172
S217A,30mM-Pi,1.5-W,78.06384569,39.6,3.1225538276
S217A,30mM-Pi,1.5-W,60.96024745,101.6,2.438409898
S217A,30mM-Pi,1.5-W,79.51380477,40,3.1805521908
S217A,30mM-Pi,1.5-W,39.33121297,82.6,1.5732485188
S217A,30mM-Pi,1.5-W,9.915346391,125.2,0.39661385564
S217A,30mM-Pi,1.5-W,13.04361627,38.2,0.5217446508
S217A,30mM-Pi,1.5-W,73.28176596,47.4,2.9312706384
S217A,30mM-Pi,1.5-W,64.75349834,20.2,2.5901399336
S217A,30mM-Pi,1.5-W,63.67259342,77.4,2.5469037368
S217A,30mM-Pi,1.5-W,21.62541722,36.6,0.8650166888
S217A,30mM-Pi,1.5-W,10.62789019,676.4,0.4251156076
S217A,30mM-Pi,1.5-W,38.55062946,79.6,1.5420251784
S217A,30mM-Pi,1.5-W,32.24699406,64,1.2898797624
S217A,30mM-Pi,1.5-W,40.7375955,387.8,1.62950382
S217A,30mM-Pi,1.5-W,39.19763691,61.4,1.5679054764
S217A,30mM-Pi,1.5-W,73.63231874,126.6,2.9452927496
S217A,30mM-Pi,1.5-W,18.119871,20.6,0.72479484
S217A,30mM-Pi,1.5-W,40.72424056,17.2,1.6289696224
S217A,30mM-Pi,1.5-W,10.96962694,34,0.4387850776
S217A,30mM-Pi,1.5-W,65.637264,98.2,2.62549056
S217A,30mM-Pi,1.5-W,60.33746537,29.4,2.4134986148
S217A,30mM-Pi,1.5-W,31.96330353,58.2,1.2785321412
S217A,30mM-Pi,1.5-W,17.23435853,47.6,0.6893743412
S217A,30mM-Pi,1.5-W,16.23944859,57.6,0.6495779436
S217A,30mM-Pi,1.5-W,72.4720012,150,2.898880048
S217A,30mM-Pi,1.5-W,13.86132389,32.4,0.5544529556
S217A,30mM-Pi,1.5-W,26.95387475,20,1.07815499
S217A,30mM-Pi,1.5-W,19.63155909,64.8,0.7852623636
S217A,30mM-Pi,1.5-W,90.77718171,91.4,3.6310872684
S217A,30mM-Pi,1.5-W,38.25503098,35.8,1.5302012392
S217A,30mM-Pi,1.5-W,29.01390673,62,1.1605562692
S217A,30mM-Pi,1.5-W,67.50519147,181.4,2.7002076588
S217A,30mM-Pi,1.5-W,23.89871836,20.6,0.9559487344
S217A,30mM-Pi,1.5-W,75.80637967,96.8,3.0322551868
S217A,30mM-Pi,1.5-W,61.54666823,116.4,2.4618667292
S217A,30mM-Pi,1.5-W,31.4819969,74.2,1.259279876
S217A,30mM-Pi,1.5-W,22.87491161,30,0.9149964644
S217A,30mM-Pi,1.5-W,22.95661918,140.2,0.9182647672
S217A,30mM-Pi,1.5-W,57.37559132,75,2.2950236528
S217A,30mM-Pi,1.5-W,19.91853893,40.6,0.7967415572
S217A,30mM-Pi,1.5-W,59.51412324,37.6,2.3805649296
S217A,30mM-Pi,1.5-W,32.09603427,152.2,1.2838413708
S217A,30mM-Pi,1.5-W,34.0302809,45.8,1.361211236
S217A,30mM-Pi,1.5-W,29.86071289,171.8,1.1944285156
S217A,30mM-Pi,1.5-W,66.59989307,52.8,2.6639957228
S217A,30mM-Pi,1.5-W,30.76104159,129,1.2304416636
S217A,30mM-Pi,1.5-W,24.38579422,99.2,0.9754317688
S217A,30mM-Pi,1.5-W,26.37036424,75.2,1.0548145696
S217A,30mM-Pi,1.5-W,39.28562093,189.6,1.5714248372
S217A,30mM-Pi,1.5-W,25.56737459,28,1.0226949836
S217A,30mM-Pi,1.5-W,15.10204382,190,0.6040817528
S217A,30mM-Pi,1.5-W,29.46589125,105.8,1.17863565
S217A,30mM-Pi,1.5-W,47.3587695,53,1.89435078
S217A,30mM-Pi,1.5-W,15.03036457,24.8,0.6012145828
S217A,30mM-Pi,1.5-W,22.40174394,170.6,0.8960697576
S217A,30mM-Pi,1.5-W,63.14715111,59.6,2.5258860444
S217A,30mM-Pi,1.5-W,10.36938,53.2,0.4147752
S217A,30mM-Pi,1.5-W,29.1348231,126.6,1.165392924
S217A,30mM-Pi,1.5-W,47.30453104,46.6,1.8921812416
S217A,30mM-Pi,1.5-W,39.88839752,26,1.5955359008
S217A,30mM-Pi,1.5-W,89.52477142,112.4,3.5809908568
S217A,30mM-Pi,1.5-W,23.51853,59.2,0.9407412
S217A,30mM-Pi,1.5-W,70.26704376,31.6,2.8106817504
S217A,30mM-Pi,1.5-W,58.57102626,31,2.3428410504
S217A,30mM-Pi,1.5-W,70.62053583,44.8,2.8248214332
S217A,30mM-Pi,1.5-W,45.52779692,31,1.8211118768
S217A,30mM-Pi,1.5-W,38.33693333,26.4,1.5334773332
S217A,30mM-Pi,1.5-W,35.41494956,120.4,1.4165979824
S217A,30mM-Pi,1.5-W,34.050347,322,1.36201388
S217A,30mM-Pi,1.5-W,47.31395877,34.8,1.8925583508
S217A,30mM-Pi,1.5-W,14.52137778,58,0.5808551112
S217A,30mM-Pi,1.5-W,37.89845055,65.2,1.515938022
S217A,30mM-Pi,1.5-W,49.97818026,40.2,1.9991272104
S217A,30mM-Pi,1.5-W,33.57695974,31.2,1.3430783896
S217A,30mM-Pi,1.5-W,24.3421752,49.4,0.973687008
S217A,30mM-Pi,1.5-W,32.65987954,388.2,1.3063951816
S217A,30mM-Pi,1.5-W,89.70528162,57.8,3.5882112648
S217A,30mM-Pi,1.5-W,26.89563468,340,1.0758253872
S217A,30mM-Pi,1.5-W,34.03435619,26.8,1.3613742476
S217A,30mM-Pi,1.5-W,72.16852899,102,2.8867411596
S217A,30mM-Pi,1.5-W,30.31931838,35.4,1.2127727352
S217A,30mM-Pi,1.5-W,34.04796242,96.8,1.3619184968
S217A,30mM-Pi,1.5-W,35.42798572,40.4,1.4171194288
S217A,30mM-Pi,1.5-W,52.48915551,28.8,2.0995662204
S217A,30mM-Pi,1.5-W,60.72450346,62,2.4289801384
S217A,30mM-Pi,1.5-W,52.87778347,32.6,2.1151113388
S217A,30mM-Pi,1.5-W,45.95894474,64.2,1.8383577896
S217A,30mM-Pi,1.5-W,39.5888731,102.8,1.583554924
S217A,30mM-Pi,1.5-W,63.75413557,64,2.5501654228
S217A,30mM-Pi,1.5-W,28.28998668,126,1.1315994672
S217A,30mM-Pi,1.5-W,51.90058974,42.2,2.0760235896
S217A,30mM-Pi,1.5-W,22.55239088,50.8,0.9020956352
S217A,30mM-Pi,1.5-W,26.07178535,98.6,1.042871414
S217A,30mM-Pi,1.5-W,37.14921365,105.2,1.485968546
S217A,30mM-Pi,1.5-W,67.83348664,110.8,2.7133394656
S217A,30mM-Pi,1.5-W,10.70462983,33.6,0.4281851932
S217A,30mM-Pi,1.5-W,46.36376795,35.4,1.854550718
S217A,30mM-Pi,1.5-W,62.63193616,37.8,2.5052774464
S217A,30mM-Pi,1.5-W,77.93880705,43,3.117552282
S217A,30mM-Pi,1.5-W,41.89614584,36,1.6758458336
S217A,30mM-Pi,1.5-W,47.28987995,214.4,1.891595198
S217A,30mM-Pi,1.5-W,15.00462291,75,0.6001849164
S217A,30mM-Pi,1.5-W,68.1028824,92.6,2.724115296
S217A,30mM-Pi,1.5-W,20.077932,292.2,0.80311728
S217A,30mM-Pi,1.5-W,6.665940407,40.8,0.26663761628
S217A,30mM-Pi,1.5-W,63.65880236,66,2.5463520944
S217A,30mM-Pi,1.5-W,19.49541746,42.2,0.7798166984
S217A,30mM-Pi,1.5-W,72.9010529,64.6,2.916042116
S217A,30mM-Pi,1.5-W,22.62416461,42.6,0.9049665844
S217A,30mM-Pi,1.5-W,31.48030941,166.4,1.2592123764
S217A,30mM-Pi,1.5-W,19.16769165,42,0.766707666
S217A,30mM-Pi,1.5-W,56.00124192,147.6,2.2400496768
S217A,30mM-Pi,1.5-W,38.49558968,384.2,1.5398235872
S217A,30mM-Pi,1.5-W,65.05995825,168.4,2.60239833
S217A,30mM-Pi,1.5-W,21.3627031,34.4,0.854508124
S217A,30mM-Pi,1.5-W,42.33530653,56.2,1.6934122612
S217A,30mM-Pi,1.5-W,33.06172425,61.8,1.32246897
S217A,30mM-Pi,1.5-W,41.45547857,71,1.6582191428
S217A,30mM-Pi,1.5-W,72.46620639,64,2.8986482556
S217A,30mM-Pi,1.5-W,47.96540529,203.6,1.9186162116
S217A,30mM-Pi,1.5-W,48.7238318,37.2,1.948953272
S217A,30mM-Pi,1.5-W,9.83877125,64.8,0.39355085
S217A,30mM-Pi,1.5-W,12.637737,42.2,0.50550948
S217A,30mM-Pi,1.5-W,73.69114391,53.4,2.9476457564
S217A,30mM-Pi,1.5-W,93.73538208,53.4,3.7494152832
S217A,30mM-Pi,1.5-W,30.24457997,174.2,1.2097831988
S217A,30mM-Pi,1.5-W,59.50871033,74.6,2.3803484132
S217A,30mM-Pi,1.5-W,35.51779229,77.8,1.4207116916
S217A,30mM-Pi,1.5-W,64.91589213,88.8,2.5966356852
S217A,30mM-Pi,1.5-W,113.3849425,93.8,4.5353977
S217A,30mM-Pi,1.5-W,43.67737094,46.2,1.7470948376
S217A,30mM-Pi,1.5-W,55.87566445,41,2.235026578
S217A,30mM-Pi,1.5-W,24.40502863,74,0.9762011452
S217A,30mM-Pi,1.5-W,25.79151972,49.4,1.0316607888
S217A,30mM-Pi,1.5-W,16.76844942,40.8,0.6707379768
S217A,30mM-Pi,1.5-W,22.59861084,44.6,0.9039444336
S217A,30mM-Pi,1.5-W,33.1006719,119.6,1.324026876
S217A,30mM-Pi,1.5-W,41.24686486,89,1.6498745944
S217A,30mM-Pi,1.5-W,23.1232013,66,0.924928052
S217A,30mM-Pi,1.5-W,31.31509533,69,1.2526038132
S217A,30mM-Pi,1.5-W,37.60920383,39.2,1.5043681532
S217A,30mM-Pi,1.5-W,28.78330101,172.8,1.1513320404
S217A,30mM-Pi,1.5-W,95.21345411,41.4,3.8085381644
S217A,30mM-Pi,1.5-W,19.64797167,171.4,0.7859188668
S217A,30mM-Pi,1.5-W,51.18076534,133.8,2.0472306136
S217A,30mM-Pi,1.5-W,39.95545845,121.4,1.598218338
S217A,30mM-Pi,1.5-W,31.61878168,59.2,1.2647512672
S217A,30mM-Pi,1.5-W,31.50537075,68.8,1.26021483
S217A,30mM-Pi,1.5-W,19.15800485,43.4,0.766320194
S217A,30mM-Pi,1.5-W,42.60508097,76.2,1.7042032388
S217A,30mM-Pi,1.5-W,33.47029345,57.2,1.338811738
S217A,30mM-Pi,1.5-W,20.04530749,609.6,0.8018122996
S217A,30mM-Pi,1.5-W,28.12664591,194.2,1.1250658364
S217A,30mM-Pi,1.5-W,24.71847223,70,0.9887388892
S217A,30mM-Pi,1.5-W,40.96993303,138.2,1.6387973212
S217A,30mM-Pi,1.5-W,31.31915087,87,1.2527660348
S217A,30mM-Pi,1.5-W,32.3839814,3629.6,1.295359256
S217A,30mM-Pi,1.5-W,58.4770866,61.2,2.339083464
S217A,30mM-Pi,1.5-W,75.49246744,71,3.0196986976
S217A,30mM-Pi,1.5-W,20.53134828,58.4,0.8212539312
S217A,30mM-Pi,1.5-W,37.21280866,83.6,1.4885123464
S217A,30mM-Pi,1.5-W,16.555644,43.2,0.66222576
S217A,30mM-Pi,1.5-W,17.35221798,57.6,0.6940887192
S217A,30mM-Pi,1.5-W,27.270558,50.6,1.09082232
S217A,30mM-Pi,1.5-W,27.32305927,119.2,1.0929223708
S217A,30mM-Pi,1.5-W,33.6280202,50.4,1.345120808
S217A,30mM-Pi,1.5-W,37.01701571,65.6,1.4806806284
S217A,30mM-Pi,1.5-W,60.09138387,51.2,2.4036553548
S217A,30mM-Pi,1.5-W,19.06831442,401,0.7627325768
S217A,30mM-Pi,1.5-W,76.15298922,65.8,3.0461195688
S217A,30mM-Pi,1.5-W,50.54073716,101.8,2.0216294864
S217A,30mM-Pi,1.5-W,46.74060936,167.4,1.8696243744
S217A,30mM-Pi,1.5-W,37.73111671,82.2,1.5092446684
S217A,30mM-Pi,1.5-W,50.59265149,99.2,2.0237060596
S217A,30mM-Pi,1.5-W,27.36801891,82.6,1.0947207564
S217A,30mM-Pi,1.5-W,35.72121275,58.2,1.42884851
S217A,30mM-Pi,1.5-W,34.70631367,136.8,1.3882525468
S217A,30mM-Pi,1.5-W,31.27226987,52.8,1.2508907948
S217A,30mM-Pi,1.5-W,50.28607238,89,2.0114428952
S217A,30mM-Pi,1.5-W,43.25928965,82.8,1.730371586
S217A,30mM-Pi,1.5-W,74.75913886,126,2.9903655544
S217A,30mM-Pi,1.5-W,27.09678621,45.4,1.0838714484
S217A,30mM-Pi,1.5-W,63.04859801,107,2.5219439204
S217A,30mM-Pi,1.5-W,26.94197528,46,1.0776790112
S217A,30mM-Pi,1.5-W,28.99836778,73,1.1599347112
S217A,30mM-Pi,1.5-W,32.81751176,130.4,1.3127004704
S217A,30mM-Pi,1.5-W,38.23651395,100.6,1.529460558
S217A,30mM-Pi,1.5-W,74.40419966,50.8,2.9761679864
S217A,30mM-Pi,1.5-W,56.11105752,49.4,2.2444423008
S217A,30mM-Pi,1.5-W,38.21516549,53.6,1.5286066196
S217A,30mM-Pi,1.5-W,37.16472293,86.2,1.4865889172
S217A,30mM-Pi,1.5-W,39.77632575,69.2,1.59105303
S217A,30mM-Pi,1.5-W,38.50977798,50.6,1.5403911192
S217A,30mM-Pi,1.5-W,60.29461709,50.6,2.4117846836
S217A,30mM-Pi,1.5-W,55.60986812,68.6,2.2243947248
S217A,30mM-Pi,1.5-W,27.09123473,54.2,1.0836493892
S217A,30mM-Pi,1.5-W,24.23830373,49.4,0.9695321492
S217A,30mM-Pi,1.5-W,15.62631568,100,0.6250526272
S217A,30mM-Pi,1.5-W,12.70668059,181.4,0.5082672236
S217A,30mM-Pi,1.5-W,35.50137245,186.2,1.420054898
S217A,30mM-Pi,1.5-W,65.50044156,91.8,2.6200176624
S217A,30mM-Pi,1.5-W,31.39282646,97.4,1.2557130584
S217A,30mM-Pi,1.5-W,47.18684931,65.6,1.8874739724
S217A,30mM-Pi,1.5-W,19.5763783,592.6,0.783055132
S217A,30mM-Pi,1.5-W,30.53172066,56.8,1.2212688264
S217A,30mM-Pi,1.5-W,52.80755732,81.8,2.1123022928
S217A,30mM-Pi,1.5-W,51.47092407,73,2.0588369628
S217A,30mM-Pi,1.5-W,34.1564176,136.8,1.366256704
S217A,30mM-Pi,1.5-W,47.02639328,64.2,1.8810557312
S217A,30mM-Pi,1.5-W,40.90996403,111.8,1.6363985612
S217A,30mM-Pi,1.5-W,15.53545273,67.6,0.6214181092
S217A,30mM-Pi,1.5-W,25.52021108,75.8,1.0208084432
S217A,30mM-Pi,1.5-W,64.94811997,75.8,2.5979247988
S217A,30mM-Pi,1.5-W,15.54290439,100.4,0.6217161756
S217A,30mM-Pi,1.5-W,28.27571489,54.6,1.1310285956
S217A,30mM-Pi,1.5-W,41.46285637,55,1.6585142548
S217A,30mM-Pi,1.5-W,27.96562985,64.8,1.118625194
S217A,30mM-Pi,1.5-W,36.46810973,68.4,1.4587243892
S217A,30mM-Pi,1.5-W,20.40190499,55,0.8160761996
S217A,30mM-Pi,1.5-W,40.05467703,57.6,1.6021870812
S217A,30mM-Pi,1.5-W,39.35016609,57.4,1.5740066436
S217A,30mM-Pi,1.5-W,63.61970495,81.4,2.544788198
S217A,30mM-Pi,1.5-W,30.61254,313.2,1.2245016
S217A,30mM-Pi,1.5-W,70.59887023,198.4,2.8239548092
S217A,30mM-Pi,1.5-W,44.28150897,80.4,1.7712603588
S217A,30mM-Pi,1.5-W,50.58843398,80.4,2.0235373592
S217A,30mM-Pi,1.5-W,68.03844717,142,2.7215378868
S217A,30mM-Pi,1.5-W,30.0070995,822,1.20028398
S217A,30mM-Pi,1.5-W,31.88436261,92.2,1.2753745044
S217A,30mM-Pi,1.5-W,25.59871548,68,1.0239486192
S217A,30mM-Pi,1.5-W,27.7784543,114.4,1.111138172
S217A,30mM-Pi,1.5-W,37.29672622,106,1.4918690488
S217A,30mM-Pi,1.5-W,46.54679718,95.4,1.8618718872
S217A,30mM-Pi,1.5-W,44.83263792,70,1.7933055168
S217A,30mM-Pi,1.5-W,41.08288261,64.8,1.6433153044
S217A,30mM-Pi,1.5-W,49.14214282,64.8,1.9656857128
S217A,30mM-Pi,1.5-W,22.57407978,65.4,0.9029631912
S217A,30mM-Pi,1.5-W,85.63151457,63.8,3.4252605828
S217A,30mM-Pi,1.5-W,61.77102726,75.4,2.4708410904
S217A,30mM-Pi,1.5-W,25.58385954,216,1.0233543816
