project,conditions,myosin type,Pi,Load,date,obs,time_off_ms,time_on_ms,displacement_nm,force,alyzer,index,hmm_state,num_windows,length_hz,start,start2,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_sigl_ratio,back_sigl_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index,time_to_peak_nm_ms,rate_to_peak_nm
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-29,80,44,29.58445233,1.77506714,hm-model/cp,28,2,6,150,34417,34636,TRUE,TRUE,TRUE,TRUE,26.18093127,0.022625726,0.113202496,6.592456873,1.287079262,220,44,1378,1383,34417,34636,25,6.9048,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-32,455,103.2,29.73188324,1.783912995,hm-model/cp,17,2,19,475,66675,67190,TRUE,TRUE,TRUE,TRUE,26.3114011,0.023017293,0.036426092,4.789528233,1.160890721,516,103.2,2668,2686,66675,67190,25,13.412,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,325,232.8,29.7433388,1.784600328,hm-model/cp,92,2,42,1050,238235,239398,TRUE,TRUE,TRUE,TRUE,26.32153876,0.024076366,0.073354007,1.154469381,1.23674224,1164,232.8,9532,9573,238235,239398,25,47.7228,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-29,35,90.4,29.75973481,1.785584089,hm-model/cp,50,2,14,350,56222,56673,TRUE,TRUE,TRUE,TRUE,26.33604851,0.029110617,0.042092323,3.723074634,2.413578157,452,90.4,2251,2264,56222,56673,25,11.287,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-29,20,147,29.85540528,1.791324317,hm-model/cp,11,2,26,650,21339,22073,TRUE,TRUE,TRUE,TRUE,26.42071263,0.064673318,0.082264875,2.216138301,9.734842168,735,147,855,880,21339,22073,25,4.4094,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-37,40,30.6,30.10293791,1.806176275,hm-model/cp,5,2,3,75,11571,11723,TRUE,TRUE,TRUE,TRUE,26.63976806,0.019385535,0.017177361,3.267492448,0.539748785,153,30.6,464,466,11571,11723,25,2.3282,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,40,97.2,30.56669291,1.834001575,hm-model/cp,75,2,16,400,124328,124813,TRUE,TRUE,TRUE,TRUE,27.05017072,0.027748129,0.042605055,0.130347261,1.326854684,486,97.2,4975,4990,124328,124813,25,24.895,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,265,325.2,30.79351883,1.84761113,hm-model/cp,65,2,61,1525,185573,187198,TRUE,TRUE,TRUE,TRUE,27.25090162,0.025200908,0.084617435,1.009260595,1.783681202,1626,325.2,7425,7485,185573,187198,25,37.2996,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,125,87,30.88911179,1.853346708,hm-model/cp,54,2,14,350,98364,98798,TRUE,TRUE,TRUE,TRUE,27.33549716,0.033172145,0.042691733,0.86783961,2.016715206,435,87,3936,3949,98364,98798,25,19.7494,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-26,235,189.6,30.90518288,1.854310973,hm-model/cp,17,2,33,825,86576,87523,TRUE,TRUE,TRUE,TRUE,27.34971936,0.021165554,0.033618412,0.820766095,0.565642304,948,189.6,3466,3498,86576,87523,25,17.4726,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-35,265,38.8,30.93416575,1.856049945,hm-model/cp,3,2,5,125,4403,4596,TRUE,TRUE,TRUE,TRUE,27.37536792,0.010742853,0.013994035,1.01854517,0.319717122,194,38.8,178,182,4403,4596,25,0.9098,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-43,170,66.2,30.95576908,1.857346145,hm-model/cp,38,2,10,250,45593,45923,TRUE,TRUE,TRUE,TRUE,27.39448591,0.02727762,0.052946112,1.310267883,2.30248169,331,66.2,1825,1834,45593,45923,25,9.163,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,270,297.6,31.05168502,1.863101101,hm-model/cp,97,2,57,1425,246811,248298,TRUE,TRUE,TRUE,TRUE,27.47936727,0.025173587,0.055801186,4.805614387,3.36162191,1488,297.6,9873,9929,246811,248298,25,49.5724,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,270,131.8,31.05856595,1.863513957,hm-model/cp,76,2,24,600,204890,205548,TRUE,TRUE,TRUE,TRUE,27.48545659,0.024944016,0.071043384,1.521379202,3.358988063,659,131.8,8196,8219,204890,205548,25,41.0544,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,110,39.6,31.29949094,1.877969456,hm-model/cp,52,2,5,125,96168,96365,TRUE,TRUE,TRUE,TRUE,27.69866455,0.027714665,0.068174831,3.995992835,5.217660553,198,39.6,3848,3852,96168,96365,25,19.244,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-43,45,175.6,31.44548356,1.886729014,hm-model/cp,63,2,32,800,78871,79748,TRUE,TRUE,TRUE,TRUE,27.82786156,0.029011906,0.084708057,2.764264039,6.262855679,878,175.6,3156,3187,78871,79748,25,15.943,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,55,110.2,31.60836233,1.89650174,hm-model/cp,27,2,18,450,32006,32556,TRUE,TRUE,TRUE,TRUE,27.97200206,0.030142329,0.072885986,0.98793966,2.976399087,551,110.2,1283,1300,32006,32556,25,6.4674,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-43,95,279.2,31.69960342,1.901976205,hm-model/cp,44,2,54,1350,53239,54634,TRUE,TRUE,TRUE,TRUE,28.05274639,0.024891841,0.065993125,1.876262735,0.507713709,1396,279.2,2131,2184,53239,54634,25,10.706,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-45,345,870.2,31.74494752,1.904696851,hm-model/cp,13,2,173,4325,97374,101724,TRUE,TRUE,TRUE,TRUE,28.09287391,0.023270987,0.090644238,3.722744019,5.594896396,4351,870.2,3895,4067,97374,101724,25,20.0562,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-29,280,58.6,31.83903111,1.910341866,hm-model/cp,45,2,8,200,51281,51573,TRUE,TRUE,TRUE,TRUE,28.17613372,0.022541598,0.0855667,5.013878233,6.576113831,293,58.6,2053,2060,51281,51573,25,10.2664,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,485,47.6,31.88139335,1.912883601,hm-model/cp,90,2,7,175,234070,234307,TRUE,TRUE,TRUE,TRUE,28.21362243,0.023661235,0.079656434,2.622537831,1.2183931,238,47.6,9364,9370,234070,234307,25,46.8204,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,255,37,31.90260999,1.914156599,hm-model/cp,133,2,5,125,347819,348003,TRUE,TRUE,TRUE,TRUE,28.23239822,0.024407275,0.128474176,4.421805673,2.019307382,185,37,13914,13918,347819,348003,25,69.5696,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-43,35,124.8,31.9034401,1.914206406,hm-model/cp,40,2,23,575,46673,47296,TRUE,TRUE,TRUE,TRUE,28.23313283,0.018061785,0.061969272,3.101171663,2.706299766,624,124.8,1867,1889,46673,47296,25,9.3748,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-43,20,120.4,32.08822903,1.925293742,hm-model/cp,32,2,22,550,37647,38248,TRUE,TRUE,TRUE,TRUE,28.39666286,0.024525607,0.069714082,5.772446742,5.651990294,602,120.4,1506,1527,37647,38248,25,7.6274,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,55,208.6,32.09287428,1.925572457,hm-model/cp,203,2,38,950,312656,313698,TRUE,TRUE,TRUE,TRUE,28.4007737,0.024509036,0.053858953,1.558824956,2.955002016,1043,208.6,12508,12545,312656,313698,25,62.7368,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,125,113.6,32.09394051,1.925636431,hm-model/cp,51,2,19,475,95117,95684,TRUE,TRUE,TRUE,TRUE,28.40171727,0.02356342,0.06642711,1.717005636,4.469496321,568,113.6,3807,3825,95117,95684,25,19.057,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-32,15,50,32.202288,1.93213728,hm-model/cp,40,2,7,175,121612,121861,TRUE,TRUE,TRUE,TRUE,28.4976,0.040168882,0.062236521,0.205418037,2.365850366,250,50,4866,4872,121612,121861,25,24.359,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-43,45,175.6,32.34827099,1.940896259,hm-model/cp,58,2,32,800,72746,73623,TRUE,TRUE,TRUE,TRUE,28.62678848,0.029043194,0.084608191,2.763571005,6.261298467,878,175.6,2911,2942,72746,73623,25,14.718,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,40,65.6,32.4351745,1.94611047,hm-model/cp,206,2,11,275,315759,316086,TRUE,TRUE,TRUE,TRUE,28.70369425,0.03023854,0.086434244,2.228481169,1.792518677,328,65.6,12631,12641,315759,316086,25,63.19,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-55,580,36.6,32.48550984,1.94913059,hm-model/cp,39,2,5,125,92626,92808,TRUE,TRUE,TRUE,TRUE,28.74823879,0.027975257,0.096328979,1.236931097,0.492856727,183,36.6,3706,3710,92626,92808,25,18.5616,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,670,70,32.59369796,1.955621878,hm-model/cp,166,2,13,325,445323,445672,TRUE,TRUE,TRUE,TRUE,28.8439805,0.026608928,0.074201912,1.430760171,4.773399643,350,70,17814,17826,445323,445672,25,89.1102,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-29,90,30,32.6215439,1.957292634,hm-model/cp,58,2,3,75,61696,61845,TRUE,TRUE,TRUE,TRUE,28.86862292,0.023348361,0.170149131,1.747533234,6.294843784,150,30,2469,2471,61696,61845,25,12.3614,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,105,366.4,32.8155516,1.968933096,hm-model/cp,200,2,71,1775,309064,310895,TRUE,TRUE,TRUE,TRUE,29.04031115,0.02579596,0.077139216,2.993957747,4.000042746,1832,366.4,12363,12433,309064,310895,25,62.061,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,260,39.6,32.82957713,1.969774628,hm-model/cp,79,2,5,125,210244,210441,TRUE,TRUE,TRUE,TRUE,29.05272312,0.0261805,0.062646963,2.388531796,2.097187249,198,39.6,8411,8415,210244,210441,25,42.0822,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,375,129.4,33.06613967,1.98396838,hm-model/cp,126,2,24,600,324066,324712,TRUE,TRUE,TRUE,TRUE,29.26207051,0.024537589,0.068411276,2.54203415,4.250703253,647,129.4,12963,12986,324066,324712,25,64.9106,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-56,460,2538.8,33.16702918,1.990021751,hm-model/cp,22,2,504,12600,101180,113873,TRUE,TRUE,TRUE,TRUE,29.35135326,0.037429566,0.068586504,1.080724266,7.26932552,12694,2538.8,4049,4552,101180,113873,25,20.9118,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,820,228.6,33.17170955,1.990302573,hm-model/cp,171,2,43,1075,279581,280723,TRUE,TRUE,TRUE,TRUE,29.35549518,0.026284148,0.054518783,2.254638112,5.00414506,1143,228.6,11184,11226,279581,280723,25,56.029,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,360,99,33.26166049,1.99569963,hm-model/cp,5,2,16,400,5029,5523,TRUE,TRUE,TRUE,TRUE,29.43509778,0.023684576,0.053933595,0.238742265,1.765379157,495,99,203,218,5029,5523,25,1.0602,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,345,326.6,33.31208687,1.998725212,hm-model/cp,91,2,61,1525,147516,149148,TRUE,TRUE,TRUE,TRUE,29.4797229,0.028536983,0.088936554,1.454850287,3.395346472,1633,326.6,5903,5963,147516,149148,25,29.5272,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-35,80,35.2,33.36238838,2.001743303,hm-model/cp,8,2,4,100,19334,19509,TRUE,TRUE,TRUE,TRUE,29.5242375,0.011937507,0.015889932,2.202914158,0.939015569,176,35.2,775,778,19334,19509,25,3.894,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,295,201.2,33.40388817,2.00423329,hm-model/cp,91,2,37,925,235714,236719,TRUE,TRUE,TRUE,TRUE,29.56096299,0.024085576,0.071723354,1.034158271,4.107157078,1006,201.2,9430,9466,235714,236719,25,47.1528,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-43,140,86,33.43459051,2.006075431,hm-model/cp,33,2,18,450,38903,39332,TRUE,TRUE,TRUE,TRUE,29.58813319,0.02158721,0.104108593,4.249946226,3.252746648,430,86,1556,1573,38903,39332,25,7.7856,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,2620,242,33.58891831,2.015335099,hm-model/cp,48,2,44,1100,91435,92644,TRUE,TRUE,TRUE,TRUE,29.72470647,0.024661581,0.049136428,1.271349888,1.885166122,1210,242,3660,3703,91435,92644,25,18.3106,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,55,754,33.63687554,2.018212533,hm-model/cp,161,2,147,3675,430479,434248,TRUE,TRUE,TRUE,TRUE,29.7671465,0.024915317,0.085587215,0.756431475,3.023475875,3770,754,17221,17367,430479,434248,25,86.3122,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,35,637.2,33.74033253,2.024419952,hm-model/cp,25,2,123,3075,28038,31223,TRUE,TRUE,TRUE,TRUE,29.85870136,0.022223725,0.043705771,2.319272914,7.1758662,3186,637.2,1124,1246,28038,31223,25,6.1862,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,1165,69.8,33.80849,2.0285094,hm-model/cp,47,2,11,275,78100,78448,TRUE,TRUE,TRUE,TRUE,29.9190177,0.027950978,0.062596672,0.372183931,4.948026443,349,69.8,3125,3135,78100,78448,25,15.6372,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-43,95,336.2,33.83381166,2.030028699,hm-model/cp,54,2,64,1600,64693,66373,TRUE,TRUE,TRUE,TRUE,29.94142624,0.02410222,0.05337247,2.794576984,1.191287783,1681,336.2,2589,2652,64693,66373,25,13.1806,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-29,25,47.4,33.90382938,2.034229763,hm-model/cp,5,2,10,250,12676,12912,TRUE,TRUE,TRUE,TRUE,30.00338883,0.007506145,0.093401092,1.926539117,0.999145303,237,47.4,508,517,12676,12912,25,2.5824,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-29,25,47.4,33.90382938,2.034229763,hm-model/cp,8,2,10,250,16176,16412,TRUE,TRUE,TRUE,TRUE,30.00338883,0.012510098,0.093401092,1.926539117,0.999145303,237,47.4,648,657,16176,16412,25,3.2824,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,240,121.6,34.00724536,2.040434721,hm-model/cp,85,2,25,625,221893,222500,TRUE,TRUE,TRUE,TRUE,30.09490739,0.025134566,0.068962749,2.608320765,0.57686756,608,121.6,8877,8901,221893,222500,25,44.4836,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,205,78.6,34.04467639,2.042680584,hm-model/cp,49,2,12,300,93581,93973,TRUE,TRUE,TRUE,TRUE,30.12803221,0.027995509,0.064674128,2.13108366,2.453912736,393,78.6,3745,3756,93581,93973,25,18.7806,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,85,815.6,34.19628574,2.051777145,hm-model/cp,130,2,161,4025,331046,335123,TRUE,TRUE,TRUE,TRUE,30.26219977,0.023300425,0.078387674,1.972809506,3.200145812,4078,815.6,13242,13402,331046,335123,25,66.989,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-26,2580,95.2,34.2122371,2.052734226,hm-model/cp,9,2,19,475,63828,64303,TRUE,TRUE,TRUE,TRUE,30.27631601,0.023716444,0.069061176,2.107320946,1.73271879,476,95.2,2554,2572,63828,64303,25,12.8392,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,40,397.6,34.33123623,2.059874174,hm-model/cp,210,2,76,1900,319486,321473,TRUE,TRUE,TRUE,TRUE,30.38162499,0.02715296,0.074888359,1.818599057,0.706843924,1988,397.6,12781,12856,319486,321473,25,64.1598,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,245,344.6,34.47788315,2.068672989,hm-model/cp,159,2,67,1675,428284,430006,TRUE,TRUE,TRUE,TRUE,30.51140102,0.026426073,0.067745011,2.480461549,1.652766217,1723,344.6,17132,17198,428284,430006,25,85.7772,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,75,82.6,34.58354255,2.075012553,hm-model/cp,213,2,13,325,322986,323398,TRUE,TRUE,TRUE,TRUE,30.60490491,0.025333469,0.059921354,2.310278409,2.921019706,413,82.6,12921,12933,322986,323398,25,64.6114,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,100,300.4,34.58517649,2.075110589,hm-model/cp,93,2,56,1400,150422,151923,TRUE,TRUE,TRUE,TRUE,30.60635088,0.028128712,0.085832491,1.33707097,7.242693147,1502,300.4,6019,6074,150422,151923,25,30.3776,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,110,242.8,34.6371135,2.07822681,hm-model/cp,193,2,46,1150,300421,301634,TRUE,TRUE,TRUE,TRUE,30.65231283,0.023949963,0.069794735,1.092540483,2.229184822,1214,242.8,12018,12063,300421,301634,25,60.2474,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,270,93.2,34.72035969,2.083221581,hm-model/cp,89,2,14,350,143083,143548,TRUE,TRUE,TRUE,TRUE,30.72598202,0.028230273,0.101425585,1.705520704,11.98071933,466,93.2,5726,5739,143083,143548,25,28.6816,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-29,10,109.8,34.72452572,2.083471543,hm-model/cp,29,2,18,450,34600,35148,TRUE,TRUE,TRUE,TRUE,30.72966878,0.105672824,0.07392572,0.366668662,15.26840073,549,109.8,1386,1403,34600,35148,25,7.0296,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,210,98.4,34.75692598,2.085415559,hm-model/cp,184,2,21,525,291344,291835,TRUE,TRUE,TRUE,TRUE,30.75834158,0.026888071,0.106974344,1.964081701,1.490541392,492,98.4,11654,11674,291344,291835,25,58.3622,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,490,51,34.76571744,2.085943046,hm-model/cp,98,2,7,175,250669,250923,TRUE,TRUE,TRUE,TRUE,30.76612163,0.025651963,0.080850424,3.617988071,12.89252802,255,51,10028,10034,250669,250923,25,50.1576,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-30,40,236.2,34.80752419,2.088451451,hm-model/cp,31,2,44,1100,48868,50048,TRUE,TRUE,TRUE,TRUE,30.80311875,0.01894205,0.036987406,4.011940248,1.663643234,1181,236.2,1956,1999,48868,50048,25,9.9666,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-52,945,178.4,34.8643561,2.091861366,hm-model/cp,5,2,33,825,22235,23126,TRUE,TRUE,TRUE,TRUE,30.85341248,0.023380221,0.049229015,2.179962675,1.658864565,892,178.4,891,923,22235,23126,25,4.5876,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,85,102.6,34.8691589,2.092149534,hm-model/cp,172,2,18,450,281086,281598,TRUE,TRUE,TRUE,TRUE,30.85766274,0.02477837,0.057534204,1.587682747,2.715635622,513,102.6,11244,11261,281086,281598,25,56.27,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-37,695,134.2,34.94669118,2.096801471,hm-model/cp,4,2,25,625,10748,11418,TRUE,TRUE,TRUE,TRUE,30.92627538,0.015215226,0.029525941,2.408340686,1.117512777,671,134.2,431,455,10748,11418,25,2.2672,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,245,172.8,34.98360473,2.099016284,hm-model/cp,56,2,32,800,100985,101848,TRUE,TRUE,TRUE,TRUE,30.95894224,0.026330282,0.06811611,5.517874611,1.953710505,864,172.8,4040,4071,100985,101848,25,20.3368,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-45,1570,5230.8,34.98838757,2.099303254,hm-model/cp,31,2,1044,26100,288896,315049,TRUE,TRUE,TRUE,TRUE,30.96317484,0.026376968,0.066984164,2.315198821,2.249009235,26154,5230.8,11557,12600,288896,315049,25,62.9344,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,335,191.6,35.09742663,2.105845598,hm-model/cp,147,2,35,875,225766,226723,TRUE,TRUE,TRUE,TRUE,31.05966959,0.026110626,0.0555136,2.177814957,3.598490516,958,191.6,9032,9066,225766,226723,25,45.2892,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,425,243.4,35.14647617,2.10878857,hm-model/cp,45,2,45,1125,149382,150598,TRUE,TRUE,TRUE,TRUE,31.10307626,0.024429292,0.06335066,2.340041623,2.452465974,1217,243.4,5977,6021,149382,150598,25,30.0698,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,85,59.4,35.28336486,2.117001892,hm-model/cp,140,2,9,225,356702,356998,TRUE,TRUE,TRUE,TRUE,31.22421669,0.02441214,0.070589607,1.810929572,1.715679301,297,59.4,14269,14277,356702,356998,25,71.3768,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,195,247.8,35.33498821,2.120099293,hm-model/cp,132,2,47,1175,345375,346613,TRUE,TRUE,TRUE,TRUE,31.26990107,0.021981153,0.08068638,2.99706118,3.412827562,1239,247.8,13816,13862,345375,346613,25,69.1692,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,100,117.8,35.49280878,2.129568527,hm-model/cp,183,2,21,525,289760,290348,TRUE,TRUE,TRUE,TRUE,31.40956529,0.025078854,0.056692371,2.590243576,6.992309868,589,117.8,11591,11611,289760,290348,25,57.9966,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-35,45,80,35.4951645,2.12970987,hm-model/cp,10,2,12,300,21582,21981,TRUE,TRUE,TRUE,TRUE,31.41165,0.014422,0.018353233,1.909470762,1.724265638,400,80,866,877,21582,21981,25,4.3576,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,775,40.8,35.67039747,2.140223848,hm-model/cp,101,2,5,125,165020,165223,TRUE,TRUE,TRUE,TRUE,31.56672343,0.028774291,0.072203224,1.093766082,7.626816976,204,40.8,6602,6606,165020,165223,25,33.0214,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-57,1760,80.8,35.93617633,2.15617058,hm-model/cp,3,2,13,325,12020,12423,TRUE,TRUE,TRUE,TRUE,31.80192596,0.03552252,0.094623084,1.144190876,4.807721888,404,80.8,482,494,12020,12423,25,2.4518,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,235,161.8,35.95748788,2.157449273,hm-model/cp,110,2,30,750,287138,287946,TRUE,TRUE,TRUE,TRUE,31.82078574,0.023681046,0.050879583,7.467775181,2.909195249,809,161.8,11487,11516,287138,287946,25,57.5734,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-39,760,57.2,36.0044094,2.160264564,hm-model/cp,86,2,9,225,226311,226596,TRUE,TRUE,TRUE,TRUE,31.8623092,0.023204252,0.076382097,2.296050372,0.60745907,286,57.2,9054,9062,226311,226596,25,45.3164,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,65,189,36.11496147,2.166897688,hm-model/cp,169,2,34,850,274004,274948,TRUE,TRUE,TRUE,TRUE,31.96014289,0.029045843,0.04972668,4.239371785,7.738830532,945,189,10962,10995,274004,274948,25,54.9818,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-30,65,38.4,36.15860054,2.169516032,hm-model/cp,5,2,5,125,5661,5852,TRUE,TRUE,TRUE,TRUE,31.99876154,0.012847955,0.080820562,1.993126012,2.423654318,192,38.4,228,232,5661,5852,25,1.1606,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-32,505,78.2,36.1850446,2.171102676,hm-model/cp,46,2,12,300,129238,129628,TRUE,TRUE,TRUE,TRUE,32.02216337,0.022952335,0.048440867,1.046647266,2.46290911,391,78.2,5172,5183,129238,129628,25,25.8706,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-52,10,1542.4,36.21800186,2.173080112,hm-model/cp,3,2,307,7675,6437,14148,TRUE,TRUE,TRUE,TRUE,32.05132908,0.080871049,0.045760142,0.387650009,0.413950022,7712,1542.4,257,563,6437,14148,25,2.6658,FALSE,,
project_laser power test- myo v,WT_0mM Pi_2W,WT,0,Med,11/23/2022,obs-16,1870,214,36.2570115,2.17542069,hm-model/cp,45,2,40,1000,65369,66438,TRUE,TRUE,TRUE,TRUE,32.08585088,0.025394244,0.05466064,3.102211078,4.512344121,1070,214,2616,2655,65369,66438,25,13.246,FALSE,,
