project,conditions,date,obs,time_off_ms,time_on_ms,displacement_nm,force,alyzer,index,hmm_state,num_windows,length_hz,start,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_sigl_ratio,back_sigl_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index
project_myoV-MINI,S217A ,44009,obs-07,90,36.8,14.547659,0.29095318,hm-model/cp,19,2,6,180,73558,73741,TRUE,TRUE,TRUE,TRUE,9.896366667,0.048940047,0.075687993,2.546686957,2.007765877,184,36.8,2452,2457,73558,73741,30,14.7314
project_myoV-MINI,S217A ,44009,obs-06,504,57.6,14.73027193,0.294605439,hm-model/cp,3,2,9,270,12785,13072,TRUE,TRUE,TRUE,TRUE,10.02059315,0.029639369,0.061690961,2.455828612,2.43680709,288,57.6,426,434,12785,13072,30,2.6136
project_myoV-MINI,S217A ,44009,obs-07,12,50.8,14.955486,0.29910972,hm-model/cp,18,2,4,120,72915,73168,TRUE,TRUE,TRUE,TRUE,10.1738,0.042301046,0.078378175,0.240123257,7.152585533,254,50.8,2433,2436,72915,73168,30,14.6146
project_myoV-MINI,S217A ,44009,obs-01,45,56.2,15.327592,0.30655184,hm-model/cp,20,2,4,300,34825,35105,TRUE,TRUE,TRUE,TRUE,10.42693333,0.012798079,0.027379857,1.437472799,3.35931354,281,56.2,464,467,34825,35105,75,6.9972
project_myoV-MINI,S217A ,44009,obs-04,750,69,15.3531504,0.307063008,hm-model/cp,7,2,3,225,29687,30031,TRUE,TRUE,TRUE,TRUE,10.44432,0.020900566,0.078861166,0.883401075,0.760103931,345,69,397,399,29687,30031,75,5.981
project_myoV-MINI,S217A ,44009,obs-04,120,33.6,15.46333425,0.309266685,hm-model/cp,11,2,2,150,47427,47594,TRUE,TRUE,TRUE,TRUE,10.519275,0.028436714,0.181567308,10.02006827,4.470842336,168,33.6,633,634,47427,47594,75,9.5162
project_myoV-MINI,S217A ,44009,obs-06,396,61.4,15.51765551,0.31035311,hm-model/cp,56,2,7,210,167752,168058,TRUE,TRUE,TRUE,TRUE,10.55622824,0.028647956,0.111266255,1.752753373,0.719875108,307,61.4,5593,5599,167752,168058,30,33.5664
project_myoV-MINI,S217A ,44009,obs-04,705,48.8,16.44729204,0.328945841,hm-model/cp,5,2,4,300,23336,23579,TRUE,TRUE,TRUE,TRUE,11.18863404,0.019867827,0.137635873,2.244913098,3.503201672,244,48.8,311,314,23336,23579,75,4.6722
project_myoV-MINI,S217A ,44009,obs-02,24,53.8,16.54168428,0.330833686,hm-model/cp,13,2,4,240,42706,42974,TRUE,TRUE,TRUE,TRUE,11.25284645,0.031896072,0.021824455,0.719661833,1.799205172,269,53.8,712,715,42706,42974,60,8.5612
project_myoV-MINI,S217A ,44009,obs-06,252,68.4,17.63673098,0.35273462,hm-model/cp,66,2,9,270,192086,192427,TRUE,TRUE,TRUE,TRUE,11.99777618,0.026266252,0.076066006,1.308560212,2.584143152,342,68.4,6405,6413,192086,192427,30,38.4378
project_myoV-MINI,S217A ,44009,obs-04,795,92.8,17.99161846,0.359832369,hm-model/cp,32,2,5,375,166562,167025,TRUE,TRUE,TRUE,TRUE,12.23919623,0.027728427,0.088040997,4.398783646,0.701196809,464,92.8,2222,2226,166562,167025,75,33.3774
project_myoV-MINI,S217A ,44009,obs-04,570,61.6,18.951828,0.37903656,hm-model/cp,13,2,4,300,52120,52427,TRUE,TRUE,TRUE,TRUE,12.8924,0.030952591,0.078641222,1.32566793,4.571112804,308,61.6,695,698,52120,52427,75,10.4582
project_myoV-MINI,S217A ,44009,obs-01,75,134.8,19.4472768,0.388945536,hm-model/cp,52,2,8,600,95188,95861,TRUE,TRUE,TRUE,TRUE,13.22944,0.012156332,0.023073151,7.555421124,0.481328631,674,134.8,1270,1277,95188,95861,75,19.0658
project_myoV-MINI,S217A ,44009,obs-06,864,57.6,19.62381211,0.392476242,hm-model/cp,53,2,7,210,163885,164172,TRUE,TRUE,TRUE,TRUE,13.34953205,0.02345848,0.059198858,5.07347089,2.505849668,288,57.6,5465,5471,163885,164172,30,32.7952
project_myoV-MINI,S217A ,44009,obs-04,2625,102.4,20.08714344,0.401742869,hm-model/cp,2,2,5,375,13848,14359,TRUE,TRUE,TRUE,TRUE,13.66472343,0.025654876,0.084767472,2.841280298,7.674563519,512,102.4,187,191,13848,14359,75,2.7918
project_myoV-MINI,S217A ,44009,obs-06,198,95,20.21982752,0.40439655,hm-model/cp,34,2,15,450,135226,135700,TRUE,TRUE,TRUE,TRUE,13.75498471,0.029839646,0.083063588,2.795183512,2.913610133,475,95,4508,4522,135226,135700,30,27.0502
project_myoV-MINI,S217A ,44009,obs-04,60,502.2,20.399337,0.40798674,hm-model/cp,36,2,32,2400,184613,187123,TRUE,TRUE,TRUE,TRUE,13.8771,0.051746556,0.083839546,1.992764553,0.174861372,2511,502.2,2461,2492,184613,187123,75,37.209
project_myoV-MINI,S217A ,44009,obs-07,312,68.8,20.59557634,0.411911527,hm-model/cp,27,2,12,360,90069,90412,TRUE,TRUE,TRUE,TRUE,14.01059615,0.038482102,0.064133933,2.748512058,2.185319786,344,68.8,3002,3013,90069,90412,30,18.0746
project_myoV-MINI,S217A ,44009,obs-07,84,503.4,21.4733505,0.42946701,hm-model/cp,6,2,85,2550,10384,12900,TRUE,TRUE,TRUE,TRUE,14.60772143,0.084984407,0.09958373,0.435671883,0.944370428,2517,503.4,346,430,10384,12900,30,2.5144
project_myoV-MINI,S217A ,44009,obs-07,408,71.4,21.53837514,0.430767503,hm-model/cp,26,2,12,360,88153,88509,TRUE,TRUE,TRUE,TRUE,14.65195588,0.02730225,0.120564617,0.379683389,3.325027731,357,71.4,2938,2949,88153,88509,30,17.7018
project_myoV-MINI,S217A ,44009,obs-07,450,52.2,21.6956908,0.433913816,hm-model/cp,23,2,7,210,79535,79795,TRUE,TRUE,TRUE,TRUE,14.75897333,0.02949189,0.106982442,1.329506042,1.660390964,261,52.2,2653,2659,79535,79795,30,15.9326
project_myoV-MINI,S217A ,44009,obs-04,570,153.2,22.01029452,0.44020589,hm-model/cp,14,2,9,675,55175,55940,TRUE,TRUE,TRUE,TRUE,14.97298947,0.031771739,0.096483782,2.941362803,2.067629773,766,153.2,737,745,55175,55940,75,11.1196
project_myoV-MINI,S217A ,44009,obs-02,60,126.4,22.43116512,0.448623302,hm-model/cp,23,2,7,420,59427,60058,TRUE,TRUE,TRUE,TRUE,15.259296,0.01055158,0.01679713,1.004406136,0.943150646,632,126.4,992,998,59427,60058,60,11.9578
project_myoV-MINI,S217A ,44009,obs-07,924,33.8,23.0722151,0.461444302,hm-model/cp,29,2,5,150,103930,104098,TRUE,TRUE,TRUE,TRUE,15.69538442,0.0256439,0.139048329,7.674530732,0.941749241,169,33.8,3465,3469,103930,104098,30,20.7912
project_myoV-MINI,S217A ,44009,obs-07,12,801.6,23.1768285,0.46353657,hm-model/cp,15,2,131,3930,63422,67429,TRUE,TRUE,TRUE,TRUE,15.76655,0.042345558,0.095190243,1.191833692,1.494274247,4008,801.6,2116,2246,63422,67429,30,13.4834
project_myoV-MINI,S217A ,44009,obs-04,75,320.6,23.1924252,0.463848504,hm-model/cp,24,2,18,1350,128056,129658,TRUE,TRUE,TRUE,TRUE,15.77716,0.04983925,0.07190927,1.654506025,2.323859202,1603,320.6,1710,1727,128056,129658,75,25.9252
project_myoV-MINI,S217A ,44009,obs-05,24,81.2,23.78386293,0.475677259,hm-model/cp,24,2,11,330,26083,26488,TRUE,TRUE,TRUE,TRUE,16.17949859,0.007552766,0.020658935,1.605848974,0.841085056,406,81.2,870,880,26083,26488,30,5.2354
project_myoV-MINI,S217A ,44009,obs-07,372,106,23.95896334,0.479179267,hm-model/cp,25,2,13,390,85629,86158,TRUE,TRUE,TRUE,TRUE,16.29861452,0.020068429,0.081800624,2.399176781,0.505994935,530,106,2857,2869,85629,86158,30,17.1696
project_myoV-MINI,S217A ,44009,obs-01,15,155.8,24.159156,0.48318312,hm-model/cp,3,2,9,675,4393,5171,TRUE,TRUE,TRUE,TRUE,16.4348,0.017844409,0.017303842,1.875931616,0.789044995,779,155.8,59,67,4393,5171,75,1.0104
project_myoV-MINI,S217A ,44009,obs-04,90,125,24.179197,0.48358394,hm-model/cp,29,2,5,375,156166,156790,TRUE,TRUE,TRUE,TRUE,16.44843333,0.031889327,0.094044722,1.914735718,1.491629624,625,125,2084,2088,156166,156790,75,31.3474
project_myoV-MINI,S217A ,44009,obs-07,186,137.8,24.219573,0.48439146,hm-model/cp,30,2,23,690,105055,105743,TRUE,TRUE,TRUE,TRUE,16.4759,0.038477891,0.049663879,0.835916244,5.933649009,689,137.8,3501,3523,105055,105743,30,21.0258
project_myoV-MINI,S217A ,44009,obs-04,645,91.2,24.85025427,0.497005085,hm-model/cp,9,2,5,375,37755,38210,TRUE,TRUE,TRUE,TRUE,16.90493488,0.026303687,0.138740964,7.939403434,5.816530246,456,91.2,505,509,37755,38210,75,7.5678
project_myoV-MINI,S217A ,44009,obs-06,894,21.2,25.27471195,0.505494239,hm-model/cp,22,2,3,90,98633,98738,TRUE,TRUE,TRUE,TRUE,17.1936816,0.028188311,0.097167792,1.259992176,7.056921264,106,21.2,3289,3291,98633,98738,30,19.7314
project_myoV-MINI,S217A ,44009,obs-06,792,99,25.52830375,0.510566075,hm-model/cp,16,2,15,450,80151,80645,TRUE,TRUE,TRUE,TRUE,17.36619303,0.028043618,0.077404064,2.9309759,2.454491717,495,99,2673,2687,80151,80645,30,16.129
project_myoV-MINI,S217A ,44009,obs-04,795,77.6,25.55949464,0.511189893,hm-model/cp,26,2,3,225,136683,137070,TRUE,TRUE,TRUE,TRUE,17.38741132,0.025206249,0.08425589,1.940167876,1.329460587,388,77.6,1825,1827,136683,137070,75,27.3868
project_myoV-MINI,S217A ,44009,obs-06,150,13.2,25.84223781,0.516844756,hm-model/cp,20,2,2,60,92544,92609,TRUE,TRUE,TRUE,TRUE,17.57975361,0.028906495,0.336997801,3.738391423,1.512951836,66,13.2,3086,3087,92544,92609,30,18.5218
project_myoV-MINI,S217A ,44009,obs-06,906,79.2,25.91447077,0.518289415,hm-model/cp,63,2,12,360,184885,185280,TRUE,TRUE,TRUE,TRUE,17.62889168,0.025293606,0.073882304,5.345215731,0.987378326,396,79.2,6164,6175,184885,185280,30,37.0298
project_myoV-MINI,S217A ,44009,obs-07,150,214.2,25.9330344,0.518660688,hm-model/cp,7,2,31,930,13598,14668,TRUE,TRUE,TRUE,TRUE,17.64152,0.057509977,0.099274423,0.605712851,0.31604849,1071,214.2,456,486,13598,14668,30,2.798
project_myoV-MINI,S217A ,44009,obs-06,1092,114.2,26.09839191,0.521967838,hm-model/cp,6,2,17,510,27701,28271,TRUE,TRUE,TRUE,TRUE,17.7540081,0.02736286,0.084894251,5.910107771,2.296812544,571,114.2,925,941,27701,28271,30,5.619
project_myoV-MINI,S217A ,44009,obs-06,234,61.2,26.12234737,0.522446947,hm-model/cp,52,2,9,270,159306,159611,TRUE,TRUE,TRUE,TRUE,17.77030433,0.030027832,0.083220946,2.420729573,1.270079332,306,61.2,5312,5320,159306,159611,30,31.922
project_myoV-MINI,S217A ,44009,obs-04,855,67.6,26.4212539,0.528425078,hm-model/cp,8,2,5,375,34300,34637,TRUE,TRUE,TRUE,TRUE,17.97364211,0.023883602,0.149046849,1.079825799,2.594773676,338,67.6,457,461,34300,34637,75,6.8648
project_myoV-MINI,S217A ,44009,obs-01,30,55.8,26.424426,0.52848852,hm-model/cp,50,2,3,225,93427,93705,TRUE,TRUE,TRUE,TRUE,17.9758,0.005291444,0.024505521,1.32352724,1.34388709,279,55.8,1246,1248,93427,93705,75,18.6904
project_myoV-MINI,S217A ,44009,obs-04,600,199.6,26.51075175,0.530215035,hm-model/cp,4,2,11,825,18881,19878,TRUE,TRUE,TRUE,TRUE,18.034525,0.0296315,0.076261767,6.29501358,1.29848421,998,199.6,253,263,18881,19878,75,3.841
project_myoV-MINI,S217A ,44009,obs-07,12,187.6,26.938485,0.5387697,hm-model/cp,5,2,27,810,9080,10017,TRUE,TRUE,TRUE,TRUE,18.3255,0.045188201,0.060717821,0.461884029,0.153602557,938,187.6,305,331,9080,10017,30,1.9158
project_myoV-MINI,S217A ,44009,obs-06,2454,40.8,26.96252957,0.539250591,hm-model/cp,14,2,6,180,72210,72413,TRUE,TRUE,TRUE,TRUE,18.34185685,0.031657009,0.13667306,3.868221062,2.42666814,204,40.8,2408,2413,72210,72413,30,14.468
project_myoV-MINI,S217A ,44009,obs-01,30,251,27.213669,0.54427338,hm-model/cp,46,2,13,975,87233,88487,TRUE,TRUE,TRUE,TRUE,18.5127,0.027786645,0.01889892,1.682759145,4.291981891,1255,251,1166,1178,87233,88487,75,17.6908
project_myoV-MINI,S217A ,44009,obs-05,24,57.6,27.38178846,0.547635769,hm-model/cp,15,2,10,300,14319,14606,TRUE,TRUE,TRUE,TRUE,18.62706698,0.007044689,0.016467341,2.844778339,0.917630268,288,57.6,477,486,14319,14606,30,2.9188
project_myoV-MINI,S217A ,44009,obs-07,168,58.2,27.84793725,0.556958745,hm-model/cp,21,2,5,150,76627,76917,TRUE,TRUE,TRUE,TRUE,18.944175,0.02341919,0.073882315,1.610227363,0.098808928,291,58.2,2557,2561,76627,76917,30,15.3508
project_myoV-MINI,S217A ,44009,obs-01,30,53.8,28.038486,0.56076972,hm-model/cp,43,2,2,150,82211,82479,TRUE,TRUE,TRUE,TRUE,19.0738,0.014986059,0.017571471,6.079410843,4.038330657,269,53.8,1097,1098,82211,82479,75,16.4738
project_myoV-MINI,S217A ,44009,obs-06,216,38,28.70977782,0.574195556,hm-model/cp,31,2,5,150,128597,128786,TRUE,TRUE,TRUE,TRUE,19.5304611,0.031965066,0.123111684,1.203954445,3.516030054,190,38,4288,4292,128597,128786,30,25.7534
project_myoV-MINI,S217A ,44009,obs-07,210,705.6,28.862043,0.57724086,hm-model/cp,4,2,113,3390,5621,9148,TRUE,TRUE,TRUE,TRUE,19.63404286,0.030990554,0.072600262,2.994399899,0.344696486,3528,705.6,190,302,5621,9148,30,1.5806
project_myoV-MINI,S217A ,44009,obs-04,510,103,28.96420553,0.579284111,hm-model/cp,16,2,4,300,59803,60317,TRUE,TRUE,TRUE,TRUE,19.70354118,0.027017264,0.081637976,0.550336756,0.998133403,515,103,800,803,59803,60317,75,11.988
project_myoV-MINI,S217A ,44009,obs-06,18,105,28.96873246,0.579374649,hm-model/cp,38,2,16,480,137001,137525,TRUE,TRUE,TRUE,TRUE,19.70662072,0.053757023,0.136669889,2.25349949,4.298546317,525,105,4568,4583,137001,137525,30,27.4068
project_myoV-MINI,S217A ,44009,obs-01,45,260.6,29.198414,0.58396828,hm-model/cp,72,2,14,1050,157586,158888,TRUE,TRUE,TRUE,TRUE,19.86286667,,0.023516608,0.71185765,1.125724193,1303,260.6,2104,2117,157586,158888,75,31.5658
project_myoV-MINI,S217A ,44009,obs-06,54,53.8,29.23471505,0.584694301,hm-model/cp,18,2,7,210,86960,87228,TRUE,TRUE,TRUE,TRUE,19.88756126,0.024430728,0.102789756,7.125450859,0.908391766,269,53.8,2900,2906,86960,87228,30,17.4454
project_myoV-MINI,S217A ,44009,obs-06,72,107.8,29.47719993,0.589543999,hm-model/cp,26,2,16,480,105649,106187,TRUE,TRUE,TRUE,TRUE,20.05251696,0.02668552,0.076867422,4.960878687,8.111354895,539,107.8,3523,3538,105649,106187,30,21.1818
project_myoV-MINI,S217A ,44009,obs-06,552,53,29.48406834,0.589681367,hm-model/cp,33,2,5,150,134036,134300,TRUE,TRUE,TRUE,TRUE,20.05718935,0.030261957,0.073843982,2.372369303,1.238707608,265,53,4470,4474,134036,134300,30,26.8566
project_myoV-MINI,S217A ,44009,obs-02,156,79,29.57085832,0.591417166,hm-model/cp,22,2,6,360,58853,59247,TRUE,TRUE,TRUE,TRUE,20.11623015,0.011201725,0.022293301,2.730648893,0.795852687,395,79,981,986,58853,59247,60,11.81
project_myoV-MINI,S217A ,44009,obs-02,36,177.8,29.67859059,0.593571812,hm-model/cp,15,2,11,660,44110,44998,TRUE,TRUE,TRUE,TRUE,20.18951741,0.008793861,0.020254414,2.347737342,0.709763684,889,177.8,737,747,44110,44998,60,8.848
project_myoV-MINI,S217A ,44009,obs-04,1020,74.8,29.707083,0.59414166,hm-model/cp,30,2,6,450,161846,162219,TRUE,TRUE,TRUE,TRUE,20.2089,0.025370704,0.092628271,0.564349316,2.125731689,374,74.8,2157,2162,161846,162219,75,32.4236
project_myoV-MINI,S217A ,44009,obs-01,45,129.8,29.720754,0.59441508,hm-model/cp,31,2,7,525,61578,62226,TRUE,TRUE,TRUE,TRUE,20.2182,0.011423006,0.018578273,2.048268082,3.201775461,649,129.8,822,828,61578,62226,75,12.3608
project_myoV-MINI,S217A ,44009,obs-06,684,40.6,29.98873356,0.599774671,hm-model/cp,59,2,4,120,172970,173172,TRUE,TRUE,TRUE,TRUE,20.40049902,0.027262073,0.074087406,0.74626372,2.517759166,203,40.6,5768,5771,172970,173172,30,34.6276
project_myoV-MINI,S217A ,44009,obs-07,126,41.4,30.083662,0.60167324,hm-model/cp,9,2,4,120,18130,18336,TRUE,TRUE,TRUE,TRUE,20.46507619,0.030551748,0.085521235,2.626388946,4.577248957,207,41.4,607,610,18130,18336,30,3.6646
project_myoV-MINI,S217A ,44009,obs-06,1710,43.6,30.15620499,0.6031241,hm-model/cp,4,2,6,180,21548,21765,TRUE,TRUE,TRUE,TRUE,20.51442516,0.029321227,0.072893888,0.732917747,2.749236279,218,43.6,720,725,21548,21765,30,4.3526
project_myoV-MINI,S217A ,44009,obs-02,84,120,30.19004497,0.603800899,hm-model/cp,9,2,7,420,35879,36478,TRUE,TRUE,TRUE,TRUE,20.53744556,0.01258629,0.0180564,3.028472666,2.069080374,600,120,599,605,35879,36478,60,7.2262
project_myoV-MINI,S217A ,44009,obs-06,330,70.6,30.19530118,0.603906024,hm-model/cp,13,2,9,270,59652,60004,TRUE,TRUE,TRUE,TRUE,20.54102121,0.031131021,0.108280804,3.151976609,1.111577078,353,70.6,1990,1998,59652,60004,30,11.9596
project_myoV-MINI,S217A ,44009,obs-04,300,117,30.4391283,0.608782566,hm-model/cp,33,2,6,450,168421,169005,TRUE,TRUE,TRUE,TRUE,20.70689,0.029445525,0.061418789,1.12394283,4.022530474,585,117,2247,2252,168421,169005,75,33.7986
project_myoV-MINI,S217A ,44009,obs-02,816,64.8,30.68178562,0.613635712,hm-model/cp,3,2,5,300,17999,18322,TRUE,TRUE,TRUE,TRUE,20.87196301,0.012649611,0.034075236,1.410517264,2.275147199,324,64.8,301,305,17999,18322,60,3.6182
project_myoV-MINI,S217A ,44009,obs-07,66,39,30.81587728,0.616317546,hm-model/cp,22,2,5,150,77161,77355,TRUE,TRUE,TRUE,TRUE,20.96318182,0.017973346,0.086031652,2.238501808,6.177238761,195,39,2573,2577,77161,77355,30,15.471
project_myoV-MINI,S217A ,44009,obs-05,24,57.8,31.99413733,0.639882747,hm-model/cp,12,2,8,240,12460,12748,TRUE,TRUE,TRUE,TRUE,21.76471927,0.008264084,0.014246654,3.167710877,3.989815958,289,57.8,415,422,12460,12748,30,2.5428
project_myoV-MINI,S217A ,44009,obs-06,402,189,32.16629288,0.643325858,hm-model/cp,29,2,28,840,125534,126478,TRUE,TRUE,TRUE,TRUE,21.88183189,0.033932807,0.091518426,3.035788964,2.014788701,945,189,4186,4213,125534,126478,30,25.1158
project_myoV-MINI,S217A ,44009,obs-04,300,65.2,32.1813429,0.643626858,hm-model/cp,12,2,2,150,48985,49310,TRUE,TRUE,TRUE,TRUE,21.89207,0.029851017,0.113993647,2.619005662,0.927210954,326,65.2,655,656,48985,49310,75,9.8556
project_myoV-MINI,S217A ,44009,obs-07,72,35.2,32.21633625,0.644326725,hm-model/cp,17,2,3,90,72752,72927,TRUE,TRUE,TRUE,TRUE,21.915875,0.020965723,0.059506278,0.891675299,1.512121239,176,35.2,2428,2430,72752,72927,30,14.5848
project_myoV-MINI,S217A ,44009,obs-01,45,225.2,32.24298,0.6448596,hm-model/cp,9,2,14,1050,13387,14512,TRUE,TRUE,TRUE,TRUE,21.934,0.011100763,0.022339012,2.008364505,0.862159106,1126,225.2,179,192,13387,14512,75,2.8942
project_myoV-MINI,S217A ,44009,obs-01,60,152.8,32.2598115,0.64519623,hm-model/cp,29,2,10,750,58310,59073,TRUE,TRUE,TRUE,TRUE,21.94545,0.008281599,0.019250669,0.79945953,0.613769217,764,152.8,777,786,58310,59073,75,11.776
project_myoV-MINI,S217A ,44009,obs-05,24,33.6,32.92214251,0.65844285,hm-model/cp,19,2,4,120,22022,22189,TRUE,TRUE,TRUE,TRUE,22.39601531,0.013471652,0.020827053,2.109972643,2.100176305,168,33.6,735,738,22022,22189,30,4.415
project_myoV-MINI,S217A ,44009,obs-07,402,37.2,33.0706646,0.661413292,hm-model/cp,2,2,3,90,3067,3252,TRUE,TRUE,TRUE,TRUE,22.49705075,0.02800356,0.033326029,1.867474934,2.521341751,186,37.2,105,107,3067,3252,30,0.6446
project_myoV-MINI,S217A ,44009,obs-07,450,26.2,33.2049382,0.664098764,hm-model/cp,13,2,3,90,28210,28340,TRUE,TRUE,TRUE,TRUE,22.58839333,0.02309922,0.070128477,2.476181699,13.27436371,131,26.2,942,944,28210,28340,30,5.6626
project_myoV-MINI,S217A ,44009,obs-04,3135,136.8,33.25932815,0.665186563,hm-model/cp,27,2,7,525,152624,153307,TRUE,TRUE,TRUE,TRUE,22.6253933,0.027185391,0.081685153,1.323500458,2.645944716,684,136.8,2037,2043,152624,153307,75,30.5434
project_myoV-MINI,S217A ,44009,obs-07,792,39.2,33.28193146,0.665638629,hm-model/cp,24,2,3,90,83703,83898,TRUE,TRUE,TRUE,TRUE,22.6407697,0.023384383,0.048780792,1.837971468,4.158070337,196,39.2,2792,2794,83703,83898,30,16.7536
project_myoV-MINI,S217A ,44009,obs-06,450,155.4,33.65927795,0.673185559,hm-model/cp,41,2,23,690,145712,146488,TRUE,TRUE,TRUE,TRUE,22.89746799,0.032439957,0.082904666,6.127858269,1.977050371,777,155.4,4858,4880,145712,146488,30,29.288
project_myoV-MINI,S217A ,44009,obs-01,30,203.6,33.74091,0.6748182,hm-model/cp,2,2,12,900,3325,4342,TRUE,TRUE,TRUE,TRUE,22.953,0.010688306,0.020358632,3.059799675,1.083915736,1018,203.6,46,57,3325,4342,75,0.675
project_myoV-MINI,S217A ,44009,obs-06,282,44,34.70638346,0.694127669,hm-model/cp,21,2,5,150,93980,94199,TRUE,TRUE,TRUE,TRUE,23.60978467,0.031007212,0.093545747,2.001617173,2.585109623,220,44,3135,3139,93980,94199,30,18.8104
project_myoV-MINI,S217A ,44009,obs-07,810,23,34.77203333,0.695440667,hm-model/cp,10,2,3,90,22373,22487,TRUE,TRUE,TRUE,TRUE,23.65444444,0.018001261,0.092945668,8.203867586,3.360955534,115,23,746,748,22373,22487,30,4.494
